,Frame,center_x,center_y,w,h,label,type
9531,2008_005261.jpg,181.5,345.5,27,44,4,trainval
9532,2008_005261.jpg,350.0,347.0,83,32,4,trainval
9533,2008_005261.jpg,601.0,304.0,34,22,4,trainval
9534,2008_005262.jpg,501.5,247.5,113,96,9,trainval
9535,2008_005266.jpg,551.5,538.5,388,48,18,trainval
9536,2008_005269.jpg,453.0,363.5,417,230,3,trainval
9537,2008_005269.jpg,705.5,139.5,8,12,3,trainval
9538,2008_005269.jpg,666.5,139.0,11,13,3,trainval
9539,2008_005269.jpg,527.0,147.0,44,15,3,trainval
9540,2008_005270.jpg,503.0,342.5,470,224,17,trainval
9541,2008_005271.jpg,405.5,513.5,161,98,6,trainval
9542,2008_005271.jpg,298.5,394.0,243,337,0,trainval
9543,2008_005271.jpg,684.0,367.5,132,357,0,trainval
9544,2008_005271.jpg,604.0,468.5,85,188,0,trainval
9545,2008_005271.jpg,504.0,473.0,105,179,0,trainval
9546,2008_005271.jpg,106.5,512.5,105,100,0,trainval
9547,2008_005272.jpg,312.5,548.5,308,373,5,trainval
9548,2008_005276.jpg,81.0,641.5,69,100,8,trainval
9549,2008_005276.jpg,227.0,632.0,68,182,0,trainval
9550,2008_005277.jpg,491.5,584.5,142,325,18,trainval
9551,2008_005277.jpg,262.0,656.0,37,101,0,trainval
9552,2008_005277.jpg,175.5,648.0,36,102,0,trainval
9553,2008_005277.jpg,123.5,642.0,35,87,0,trainval
9554,2008_005277.jpg,51.5,635.5,29,76,0,trainval
9555,2008_005277.jpg,225.0,597.5,15,41,0,trainval
9556,2008_005277.jpg,198.0,598.0,18,43,0,trainval
9557,2008_005277.jpg,317.5,581.5,22,22,16,trainval
9558,2008_005279.jpg,508.0,282.5,103,152,7,trainval
9559,2008_005281.jpg,571.0,423.0,358,279,17,trainval
9560,2008_005282.jpg,652.0,375.5,196,374,3,trainval
9561,2008_005282.jpg,257.5,302.5,256,214,3,trainval
9562,2008_005283.jpg,449.5,324.5,400,257,16,trainval
9563,2008_005288.jpg,621.5,297.0,257,261,17,trainval
9564,2008_005294.jpg,350.5,188.0,55,140,0,trainval
9565,2008_005294.jpg,344.0,194.5,317,97,16,trainval
9566,2008_005294.jpg,143.0,108.0,53,15,16,trainval
9567,2008_005295.jpg,376.5,378.0,36,21,9,trainval
9568,2008_005295.jpg,305.5,409.0,127,307,0,trainval
9569,2008_005296.jpg,315.0,449.0,135,224,7,trainval
9570,2008_005296.jpg,534.0,510.5,63,74,7,trainval
9571,2008_005297.jpg,477.5,337.5,398,246,13,trainval
9572,2008_005297.jpg,710.0,82.5,47,81,0,trainval
9573,2008_005297.jpg,687.5,74.0,35,71,0,trainval
9574,2008_005300.jpg,480.0,352.0,441,265,17,trainval
9575,2008_005303.jpg,562.0,364.5,331,306,7,trainval
9576,2008_005304.jpg,421.5,315.5,327,239,12,trainval
9577,2008_005304.jpg,570.5,345.5,203,200,12,trainval
9578,2008_005309.jpg,570.0,283.5,360,282,17,trainval
9579,2008_005310.jpg,336.0,204.0,264,156,1,trainval
9580,2008_005313.jpg,644.0,177.0,164,126,12,trainval
9581,2008_005313.jpg,234.0,130.0,135,103,12,trainval
9582,2008_005315.jpg,552.0,133.0,96,28,4,trainval
9583,2008_005315.jpg,231.5,339.5,116,221,0,trainval
9584,2008_005315.jpg,285.5,313.5,164,261,0,trainval
9585,2008_005316.jpg,516.0,515.0,45,95,0,trainval
9586,2008_005316.jpg,330.5,387.5,26,50,0,trainval
9587,2008_005316.jpg,434.0,395.5,68,46,16,trainval
9588,2008_005316.jpg,218.0,379.5,137,60,16,trainval
9589,2008_005319.jpg,205.5,415.5,204,120,16,trainval
9590,2008_005319.jpg,251.5,305.5,49,34,12,trainval
9591,2008_005321.jpg,358.5,529.0,213,256,4,trainval
9592,2008_005323.jpg,693.5,497.5,53,85,14,trainval
9593,2008_005323.jpg,559.0,439.0,232,151,14,trainval
9594,2008_005323.jpg,204.0,437.5,171,136,6,trainval
9595,2008_005323.jpg,139.5,353.5,138,88,14,trainval
9596,2008_005323.jpg,440.5,404.0,97,152,0,trainval
9597,2008_005324.jpg,526.0,295.0,49,175,9,trainval
9598,2008_005324.jpg,144.0,349.0,15,49,9,trainval
9599,2008_005324.jpg,436.5,395.5,378,334,0,trainval
9600,2008_005324.jpg,50.5,347.0,49,68,0,trainval
9601,2008_005325.jpg,476.5,369.5,460,368,16,trainval
9602,2008_005327.jpg,414.5,399.0,413,327,12,trainval
9603,2008_005329.jpg,323.0,251.5,80,100,2,trainval
9604,2008_005329.jpg,645.5,489.0,209,147,6,trainval
9605,2008_005331.jpg,414.5,376.0,413,373,17,trainval
9606,2008_005333.jpg,481.5,288.5,153,131,5,trainval
9607,2008_005333.jpg,145.5,283.0,144,76,5,trainval
9608,2008_005335.jpg,500.5,332.5,499,331,5,trainval
9609,2008_005336.jpg,591.0,380.5,318,364,0,trainval
9610,2008_005336.jpg,616.5,509.5,267,106,6,trainval
9611,2008_005336.jpg,693.0,294.0,81,87,6,trainval
9612,2008_005336.jpg,167.5,468.5,61,146,5,trainval
9613,2008_005336.jpg,321.5,243.5,50,35,16,trainval
9614,2008_005336.jpg,665.5,211.5,40,30,16,trainval
9615,2008_005336.jpg,107.5,374.5,103,346,0,trainval
9616,2008_005336.jpg,237.5,233.5,41,19,16,trainval
9617,2008_005336.jpg,109.5,204.5,102,80,0,trainval
9618,2008_005336.jpg,295.5,423.5,90,71,5,trainval
9619,2008_005336.jpg,411.0,236.5,54,37,16,trainval
9620,2008_005337.jpg,327.0,284.5,174,181,17,trainval
9621,2008_005337.jpg,646.5,297.5,156,110,17,trainval
9622,2008_005337.jpg,503.0,280.0,116,118,17,trainval
9623,2008_005337.jpg,418.5,315.5,99,77,17,trainval
9624,2008_005338.jpg,500.5,416.5,499,292,1,trainval
9625,2008_005338.jpg,319.0,421.0,40,127,0,trainval
9626,2008_005342.jpg,623.5,290.0,124,98,2,trainval
9627,2008_005342.jpg,344.5,487.5,343,150,11,trainval
9628,2008_005342.jpg,487.5,475.0,120,175,6,trainval
9629,2008_005342.jpg,618.0,169.5,18,42,9,trainval
9630,2008_005342.jpg,541.5,285.0,27,81,9,trainval
9631,2008_005342.jpg,423.5,313.5,23,105,9,trainval
9632,2008_005342.jpg,343.5,273.5,30,74,9,trainval
9633,2008_005342.jpg,294.0,226.5,30,27,9,trainval
9634,2008_005342.jpg,395.0,280.5,23,60,9,trainval
9635,2008_005342.jpg,341.0,278.5,17,58,9,trainval
9636,2008_005345.jpg,200.0,623.5,155,172,19,trainval
9637,2008_005346.jpg,540.0,383.0,420,359,5,trainval
9638,2008_005346.jpg,693.0,153.5,114,152,0,trainval
9639,2008_005347.jpg,590.0,360.5,23,65,9,trainval
9640,2008_005347.jpg,492.0,529.0,159,67,6,trainval
9641,2008_005348.jpg,502.5,316.0,495,229,11,trainval
9642,2008_005348.jpg,79.5,177.5,78,131,6,trainval
9643,2008_005348.jpg,140.5,387.5,139,86,6,trainval
9644,2008_005349.jpg,495.5,209.0,482,176,16,trainval
9645,2008_005350.jpg,241.0,491.0,73,59,18,trainval
9646,2008_005350.jpg,282.0,572.5,126,85,18,trainval
9647,2008_005350.jpg,296.0,608.0,59,35,16,trainval
9648,2008_005350.jpg,399.0,528.0,39,21,16,trainval
9649,2008_005350.jpg,433.0,503.5,34,22,16,trainval
9650,2008_005350.jpg,508.5,432.0,24,18,16,trainval
9651,2008_005350.jpg,539.0,422.0,23,17,16,trainval
9652,2008_005350.jpg,556.5,413.5,12,16,16,trainval
9653,2008_005350.jpg,245.0,698.0,14,32,0,trainval
9654,2008_005350.jpg,251.5,687.5,13,29,0,trainval
9655,2008_005350.jpg,352.0,742.0,16,16,0,trainval
9656,2008_005350.jpg,371.0,736.5,17,27,0,trainval
9657,2008_005350.jpg,410.0,742.0,17,16,0,trainval
9658,2008_005350.jpg,388.5,745.0,15,10,0,trainval
9659,2008_005354.jpg,272.5,244.5,271,243,3,trainval
9660,2008_005356.jpg,457.5,374.0,366,347,8,trainval
9661,2008_005356.jpg,386.5,83.5,379,82,16,trainval
9662,2008_005357.jpg,402.5,289.0,341,163,7,trainval
9663,2008_005359.jpg,168.5,304.5,137,24,4,trainval
9664,2008_005359.jpg,409.0,456.0,67,168,0,trainval
9665,2008_005359.jpg,489.5,443.5,77,193,0,trainval
9666,2008_005360.jpg,476.5,337.5,430,321,18,trainval
9667,2008_005360.jpg,624.5,288.5,191,212,18,trainval
9668,2008_005360.jpg,498.5,252.0,47,102,0,trainval
9669,2008_005360.jpg,110.5,454.5,85,171,0,trainval
9670,2008_005360.jpg,307.0,455.5,58,169,0,trainval
9671,2008_005361.jpg,383.5,318.5,190,161,5,trainval
9672,2008_005361.jpg,667.5,174.0,42,33,16,trainval
9673,2008_005362.jpg,438.0,280.0,138,76,1,trainval
9674,2008_005363.jpg,433.0,355.5,199,183,5,trainval
9675,2008_005365.jpg,425.5,490.5,337,414,12,trainval
9676,2008_005365.jpg,370.0,294.5,106,293,0,trainval
9677,2008_005365.jpg,606.5,482.0,62,230,0,trainval
9678,2008_005365.jpg,663.0,478.5,84,243,0,trainval
9679,2008_005365.jpg,261.0,532.5,153,180,0,trainval
9680,2008_005365.jpg,183.0,562.5,75,117,6,trainval
9681,2008_005367.jpg,420.0,307.0,300,121,4,trainval
9682,2008_005369.jpg,542.5,473.0,178,179,12,trainval
9683,2008_005369.jpg,294.5,375.5,293,374,12,trainval
9684,2008_005373.jpg,48.5,343.0,11,34,0,trainval
9685,2008_005373.jpg,509.0,249.5,482,215,1,trainval
9686,2008_005374.jpg,482.0,388.5,428,252,13,trainval
9687,2008_005374.jpg,434.0,385.5,170,339,0,trainval
9688,2008_005375.jpg,330.0,346.5,96,189,15,trainval
9689,2008_005375.jpg,490.5,405.5,183,161,15,trainval
9690,2008_005376.jpg,485.0,375.0,476,372,17,trainval
9691,2008_005378.jpg,499.0,341.5,283,127,16,trainval
9692,2008_005379.jpg,661.0,375.5,178,374,0,trainval
9693,2008_005379.jpg,398.5,268.5,268,216,5,trainval
9694,2008_005380.jpg,247.5,396.5,246,380,17,trainval
9695,2008_005382.jpg,448.0,435.5,82,65,5,trainval
9696,2008_005386.jpg,542.5,390.0,415,345,17,trainval
9697,2008_005389.jpg,286.5,404.5,285,316,3,trainval
9698,2008_005389.jpg,454.5,265.5,9,21,0,trainval
9699,2008_005393.jpg,419.0,326.5,167,130,2,trainval
9700,2008_005395.jpg,542.5,355.0,307,127,0,trainval
9701,2008_005395.jpg,520.0,341.5,460,169,14,trainval
9702,2008_005396.jpg,290.5,500.5,289,499,12,trainval
9703,2008_005398.jpg,422.0,258.5,167,62,4,trainval
9704,2008_005399.jpg,227.0,386.0,26,89,9,trainval
9705,2008_005399.jpg,267.0,377.0,21,89,9,trainval
9706,2008_005399.jpg,291.5,376.0,26,79,9,trainval
9707,2008_005399.jpg,307.5,362.0,21,86,9,trainval
9708,2008_005399.jpg,329.0,349.5,23,75,9,trainval
9709,2008_005399.jpg,353.0,347.5,20,55,9,trainval
9710,2008_005399.jpg,383.5,338.5,34,70,9,trainval
9711,2008_005399.jpg,169.5,407.5,165,241,0,trainval
9712,2008_005399.jpg,324.5,233.5,137,223,0,trainval
9713,2008_005400.jpg,219.0,235.0,60,40,7,trainval
9714,2008_005404.jpg,528.5,323.5,392,271,16,trainval
9715,2008_005405.jpg,411.0,404.0,111,107,16,trainval
9716,2008_005405.jpg,697.0,403.5,106,99,16,trainval
9717,2008_005405.jpg,483.5,375.0,23,24,16,trainval
9718,2008_005405.jpg,168.0,376.0,18,16,16,trainval
9719,2008_005405.jpg,23.5,352.0,22,22,16,trainval
9720,2008_005406.jpg,265.5,169.0,90,133,5,trainval
9721,2008_005408.jpg,506.0,388.0,371,283,12,trainval
9722,2008_005408.jpg,445.0,225.0,121,153,0,trainval
9723,2008_005412.jpg,391.5,416.0,318,245,8,trainval
9724,2008_005412.jpg,326.5,371.0,130,230,0,trainval
9725,2008_005414.jpg,229.5,230.5,36,55,6,trainval
9726,2008_005414.jpg,341.5,226.5,46,57,6,trainval
9727,2008_005414.jpg,345.5,215.0,50,80,0,trainval
9728,2008_005414.jpg,404.5,224.5,46,67,0,trainval
9729,2008_005414.jpg,522.5,228.5,38,56,6,trainval
9730,2008_005415.jpg,270.5,391.0,116,190,5,trainval
9731,2008_005417.jpg,167.0,508.0,92,109,6,trainval
9732,2008_005417.jpg,286.5,525.0,87,75,6,trainval
9733,2008_005417.jpg,426.5,516.5,86,92,6,trainval
9734,2008_005417.jpg,630.5,478.5,188,168,19,trainval
9735,2008_005417.jpg,320.0,395.5,23,28,19,trainval
9736,2008_005417.jpg,247.0,382.0,13,13,19,trainval
9737,2008_005417.jpg,370.0,382.0,25,10,19,trainval
9738,2008_005421.jpg,325.0,352.0,313,202,17,trainval
9739,2008_005422.jpg,483.5,352.0,377,247,13,trainval
9740,2008_005423.jpg,540.5,380.5,260,136,13,trainval
9741,2008_005423.jpg,177.5,353.5,176,193,0,trainval
9742,2008_005427.jpg,380.0,374.5,308,250,13,trainval
9743,2008_005427.jpg,335.0,205.5,164,204,0,trainval
9744,2008_005429.jpg,439.5,416.0,342,200,13,trainval
9745,2008_005429.jpg,670.0,302.0,160,119,13,trainval
9746,2008_005429.jpg,370.0,393.0,136,324,0,trainval
9747,2008_005429.jpg,473.5,240.5,82,233,0,trainval
9748,2008_005429.jpg,698.0,142.5,41,141,0,trainval
9749,2008_005429.jpg,738.5,145.5,23,108,0,trainval
9750,2008_005431.jpg,533.0,291.0,53,99,12,trainval
9751,2008_005431.jpg,297.5,281.0,83,125,12,trainval
9752,2008_005431.jpg,306.0,306.0,96,228,0,trainval
9753,2008_005433.jpg,392.5,303.5,37,20,13,trainval
9754,2008_005433.jpg,394.0,288.0,13,15,0,trainval
9755,2008_005436.jpg,329.0,388.0,326,349,5,trainval
9756,2008_005439.jpg,297.5,540.0,272,369,2,trainval
9757,2008_005443.jpg,424.5,362.5,330,271,1,trainval
9758,2008_005444.jpg,370.0,249.0,265,231,0,trainval
9759,2008_005444.jpg,397.5,275.5,384,154,14,trainval
9760,2008_005445.jpg,176.0,322.5,89,99,2,trainval
9761,2008_005445.jpg,319.5,439.0,102,343,0,trainval
9762,2008_005445.jpg,222.0,535.0,120,298,0,trainval
9763,2008_005445.jpg,231.5,562.0,116,184,6,trainval
9764,2008_005446.jpg,428.0,329.5,311,193,3,trainval
9765,2008_005446.jpg,730.0,341.5,40,25,16,trainval
9766,2008_005446.jpg,703.0,325.5,37,15,16,trainval
9767,2008_005447.jpg,660.5,393.0,74,48,10,trainval
9768,2008_005447.jpg,502.5,370.5,78,51,10,trainval
9769,2008_005447.jpg,357.0,298.0,21,13,10,trainval
9770,2008_005447.jpg,456.5,288.5,14,11,10,trainval
9771,2008_005447.jpg,574.0,281.5,25,19,10,trainval
9772,2008_005447.jpg,700.5,271.0,30,19,10,trainval
9773,2008_005447.jpg,675.5,262.5,14,15,10,trainval
9774,2008_005447.jpg,720.0,256.5,18,12,10,trainval
9775,2008_005447.jpg,331.5,362.5,57,34,10,trainval
9776,2008_005447.jpg,319.5,333.5,318,332,0,trainval
9777,2008_005449.jpg,448.0,382.5,208,207,17,trainval
9778,2008_005451.jpg,415.5,304.0,237,181,5,trainval
9779,2008_005455.jpg,480.0,266.5,432,124,1,trainval
9780,2008_005456.jpg,401.0,512.5,338,475,6,trainval
9781,2008_005460.jpg,409.0,375.5,274,374,17,trainval
9782,2008_005463.jpg,191.5,280.0,172,121,17,trainval
9783,2008_005463.jpg,577.0,305.5,301,238,17,trainval
9784,2008_005463.jpg,500.5,331.5,499,330,14,trainval
9785,2008_005465.jpg,572.0,297.5,356,206,7,trainval
9786,2008_005467.jpg,384.0,378.5,321,200,5,trainval
9787,2008_005469.jpg,321.5,519.5,320,461,17,trainval
9788,2008_005472.jpg,483.5,462.5,395,200,0,trainval
9789,2008_005472.jpg,496.0,217.5,157,216,0,trainval
9790,2008_005472.jpg,677.0,250.5,113,39,16,trainval
9791,2008_005473.jpg,245.5,301.5,118,93,12,trainval
9792,2008_005473.jpg,357.0,293.0,27,74,12,trainval
9793,2008_005473.jpg,470.0,300.5,35,86,12,trainval
9794,2008_005473.jpg,541.0,283.0,70,82,12,trainval
9795,2008_005477.jpg,345.5,524.5,308,451,7,trainval
9796,2008_005480.jpg,204.5,173.5,125,172,17,trainval
9797,2008_005484.jpg,372.0,499.0,252,127,8,trainval
9798,2008_005484.jpg,564.0,391.0,372,343,0,trainval
9799,2008_005485.jpg,482.5,445.0,481,373,12,trainval
9800,2008_005485.jpg,670.5,438.0,111,252,0,trainval
9801,2008_005490.jpg,292.0,403.0,265,223,0,trainval
9802,2008_005490.jpg,288.5,460.5,287,375,14,trainval
9803,2008_005491.jpg,259.0,288.5,67,29,1,trainval
9804,2008_005491.jpg,441.0,321.0,66,27,1,trainval
9805,2008_005491.jpg,658.5,320.0,69,29,1,trainval
9806,2008_005491.jpg,557.0,322.5,65,30,1,trainval
9807,2008_005494.jpg,609.5,438.5,281,248,10,trainval
9808,2008_005494.jpg,232.5,420.0,123,285,0,trainval
9809,2008_005496.jpg,229.5,569.0,183,362,17,trainval
9810,2008_005496.jpg,509.5,536.0,205,143,17,trainval
9811,2008_005498.jpg,307.5,432.0,306,255,12,trainval
9812,2008_005498.jpg,355.0,338.5,166,247,0,trainval
9813,2008_005500.jpg,375.5,570.0,374,360,14,trainval
9814,2008_005500.jpg,309.0,547.0,144,307,0,trainval
9815,2008_005501.jpg,470.5,242.0,127,209,0,trainval
9816,2008_005501.jpg,466.0,325.0,274,217,12,trainval
9817,2008_005501.jpg,189.5,212.0,32,68,0,trainval
9818,2008_005501.jpg,163.0,153.5,22,26,0,trainval
9819,2008_005501.jpg,670.0,575.5,124,115,19,trainval
9820,2008_005502.jpg,292.5,304.5,243,303,4,trainval
9821,2008_005504.jpg,643.5,329.5,90,196,4,trainval
9822,2008_005504.jpg,484.0,345.5,70,173,4,trainval
9823,2008_005504.jpg,150.0,412.5,114,201,4,trainval
9824,2008_005505.jpg,347.0,223.0,74,88,10,trainval
9825,2008_005507.jpg,430.0,439.5,316,300,7,trainval
9826,2008_005510.jpg,369.0,409.5,171,207,17,trainval
9827,2008_005510.jpg,262.5,660.0,162,180,17,trainval
9828,2008_005511.jpg,390.5,453.5,146,200,19,trainval
9829,2008_005511.jpg,207.5,311.5,167,148,19,trainval
9830,2008_005512.jpg,455.0,293.5,167,217,4,trainval
9831,2008_005512.jpg,508.5,371.0,12,17,0,trainval
9832,2008_005512.jpg,485.5,372.0,13,18,0,trainval
9833,2008_005514.jpg,444.5,392.0,245,341,5,trainval
9834,2008_005517.jpg,383.5,214.0,151,211,4,trainval
9835,2008_005517.jpg,124.0,231.0,31,15,4,trainval
9836,2008_005519.jpg,478.0,394.5,475,168,11,trainval
9837,2008_005519.jpg,480.5,290.0,95,110,19,trainval
9838,2008_005519.jpg,203.0,329.0,89,107,19,trainval
9839,2008_005519.jpg,630.5,179.5,71,154,0,trainval
9840,2008_005519.jpg,499.5,163.5,81,87,0,trainval
9841,2008_005519.jpg,514.0,149.0,37,68,0,trainval
9842,2008_005519.jpg,122.5,209.0,28,65,6,trainval
9843,2008_005519.jpg,541.5,168.5,12,38,6,trainval
9844,2008_005519.jpg,429.0,176.0,48,41,6,trainval
9845,2008_005519.jpg,270.0,198.5,48,65,6,trainval
9846,2008_005519.jpg,199.0,192.5,52,71,6,trainval
9847,2008_005519.jpg,66.5,203.5,35,79,6,trainval
9848,2008_005519.jpg,48.5,232.0,47,43,6,trainval
9849,2008_005519.jpg,385.0,204.5,49,29,6,trainval
9850,2008_005519.jpg,341.5,164.0,154,41,11,trainval
9851,2008_005519.jpg,57.5,202.5,56,57,11,trainval
9852,2008_005521.jpg,70.5,403.5,48,57,7,trainval
9853,2008_005521.jpg,64.5,336.5,48,65,7,trainval
9854,2008_005521.jpg,170.5,332.5,46,46,7,trainval
9855,2008_005521.jpg,393.0,312.0,66,66,7,trainval
9856,2008_005521.jpg,549.0,244.5,60,75,7,trainval
9857,2008_005521.jpg,576.5,212.5,44,61,7,trainval
9858,2008_005522.jpg,336.0,442.0,81,64,7,trainval
9859,2008_005522.jpg,345.5,663.5,56,92,7,trainval
9860,2008_005522.jpg,180.0,441.5,54,65,7,trainval
9861,2008_005523.jpg,452.5,382.5,358,321,17,trainval
9862,2008_005525.jpg,433.0,397.0,124,331,12,trainval
9863,2008_005526.jpg,430.0,274.5,148,240,4,trainval
9864,2008_005526.jpg,151.0,329.5,34,58,4,trainval
9865,2008_005526.jpg,256.0,337.0,10,28,4,trainval
9866,2008_005526.jpg,295.0,338.5,16,13,4,trainval
9867,2008_005526.jpg,85.5,206.5,84,205,0,trainval
9868,2008_005526.jpg,94.5,489.5,93,146,0,trainval
9869,2008_005526.jpg,433.5,360.5,15,23,0,trainval
9870,2008_005527.jpg,269.5,369.5,268,200,5,trainval
9871,2008_005527.jpg,468.0,355.5,156,216,5,trainval
9872,2008_005527.jpg,475.0,299.5,187,298,0,trainval
9873,2008_005527.jpg,659.5,242.0,181,200,0,trainval
9874,2008_005530.jpg,226.5,382.5,30,48,4,trainval
9875,2008_005530.jpg,355.0,375.5,19,29,4,trainval
9876,2008_005530.jpg,398.0,365.5,14,22,4,trainval
9877,2008_005530.jpg,539.0,363.5,29,38,4,trainval
9878,2008_005530.jpg,713.0,371.0,32,35,4,trainval
9879,2008_005530.jpg,690.0,352.5,42,12,4,trainval
9880,2008_005531.jpg,336.0,386.5,195,313,7,trainval
9881,2008_005534.jpg,299.5,238.0,121,97,7,trainval
9882,2008_005534.jpg,458.5,390.0,127,120,7,trainval
9883,2008_005536.jpg,110.5,192.5,85,95,4,trainval
9884,2008_005536.jpg,398.0,189.0,236,99,4,trainval
9885,2008_005538.jpg,483.5,272.5,239,199,1,trainval
9886,2008_005541.jpg,517.5,301.5,465,165,4,trainval
9887,2008_005544.jpg,668.5,347.5,163,277,3,trainval
9888,2008_005548.jpg,485.0,305.5,263,160,16,trainval
9889,2008_005549.jpg,706.0,302.0,13,32,9,trainval
9890,2008_005549.jpg,614.5,376.0,82,91,6,trainval
9891,2008_005549.jpg,510.0,297.0,114,81,0,trainval
9892,2008_005549.jpg,415.0,283.5,256,276,0,trainval
9893,2008_005550.jpg,447.0,313.5,192,249,17,trainval
9894,2008_005552.jpg,336.5,500.5,335,499,6,trainval
9895,2008_005552.jpg,375.5,539.0,374,422,0,trainval
9896,2008_005553.jpg,452.0,500.5,221,499,8,trainval
9897,2008_005553.jpg,87.0,216.5,75,215,0,trainval
9898,2008_005553.jpg,522.0,215.5,81,214,0,trainval
9899,2008_005558.jpg,420.0,503.5,327,223,12,trainval
9900,2008_005558.jpg,299.0,311.5,95,193,0,trainval
9901,2008_005560.jpg,310.5,701.0,66,98,9,trainval
9902,2008_005560.jpg,485.5,499.5,37,108,9,trainval
9903,2008_005560.jpg,533.0,516.5,35,98,9,trainval
9904,2008_005560.jpg,410.0,483.5,176,266,17,trainval
9905,2008_005561.jpg,350.5,507.5,250,317,6,trainval
9906,2008_005561.jpg,243.5,396.5,176,239,6,trainval
9907,2008_005563.jpg,532.5,153.0,81,75,0,trainval
9908,2008_005563.jpg,199.5,417.0,87,138,5,trainval
9909,2008_005564.jpg,521.5,243.0,103,174,5,trainval
9910,2008_005564.jpg,270.0,349.0,168,181,5,trainval
9911,2008_005566.jpg,430.5,377.0,222,116,17,trainval
9912,2008_005566.jpg,465.0,332.5,384,331,0,trainval
9913,2008_005567.jpg,500.5,397.5,499,330,0,trainval
9914,2008_005567.jpg,451.5,480.5,339,164,14,trainval
9915,2008_005569.jpg,375.5,539.0,374,422,17,trainval
9916,2008_005569.jpg,107.5,196.0,106,160,2,trainval
9917,2008_005570.jpg,509.0,481.5,404,162,11,trainval
9918,2008_005570.jpg,115.5,416.5,114,238,0,trainval
9919,2008_005570.jpg,170.5,296.0,64,104,0,trainval
9920,2008_005570.jpg,305.5,274.5,91,105,0,trainval
9921,2008_005570.jpg,498.0,325.5,72,156,0,trainval
9922,2008_005570.jpg,633.5,356.5,125,208,0,trainval
9923,2008_005570.jpg,681.0,479.5,138,166,0,trainval
9924,2008_005570.jpg,598.5,197.5,57,100,0,trainval
9925,2008_005570.jpg,504.0,219.0,63,111,0,trainval
9926,2008_005570.jpg,488.0,142.5,50,24,0,trainval
9927,2008_005570.jpg,407.0,324.5,50,59,6,trainval
9928,2008_005570.jpg,213.0,310.5,36,39,6,trainval
9929,2008_005572.jpg,196.5,451.0,195,115,16,trainval
9930,2008_005572.jpg,700.5,502.5,99,120,16,trainval
9931,2008_005573.jpg,659.0,410.5,41,22,1,trainval
9932,2008_005574.jpg,286.5,513.0,285,474,6,trainval
9933,2008_005574.jpg,482.5,423.0,160,375,6,trainval
9934,2008_005574.jpg,404.0,179.5,137,178,6,trainval
9935,2008_005574.jpg,333.5,557.0,266,311,17,trainval
9936,2008_005582.jpg,272.5,468.0,82,189,12,trainval
9937,2008_005582.jpg,642.0,460.5,123,204,12,trainval
9938,2008_005582.jpg,631.0,368.0,97,164,0,trainval
9939,2008_005582.jpg,334.0,473.5,79,178,0,trainval
9940,2008_005582.jpg,184.5,481.0,48,163,0,trainval
9941,2008_005582.jpg,485.5,482.5,55,160,0,trainval
9942,2008_005584.jpg,620.0,381.5,107,116,7,trainval
9943,2008_005588.jpg,354.0,238.5,120,126,0,trainval
9944,2008_005589.jpg,500.5,439.5,499,438,12,trainval
9945,2008_005591.jpg,606.0,300.5,207,155,5,trainval
9946,2008_005591.jpg,501.5,331.5,200,117,5,trainval
9947,2008_005593.jpg,490.5,180.0,378,36,4,trainval
9948,2008_005593.jpg,129.5,180.5,44,23,4,trainval
9949,2008_005593.jpg,445.5,365.0,408,155,16,trainval
9950,2008_005593.jpg,673.5,316.0,66,85,13,trainval
9951,2008_005599.jpg,138.0,375.0,75,147,8,trainval
9952,2008_005599.jpg,593.0,475.0,314,175,8,trainval
9953,2008_005599.jpg,337.0,441.5,223,170,8,trainval
9954,2008_005599.jpg,723.5,420.5,53,266,0,trainval
9955,2008_005599.jpg,564.5,420.0,161,285,0,trainval
9956,2008_005599.jpg,494.5,440.5,97,187,0,trainval
9957,2008_005599.jpg,616.0,256.0,46,121,0,trainval
9958,2008_005599.jpg,395.5,212.5,10,31,0,trainval
9959,2008_005599.jpg,384.0,214.0,6,28,0,trainval
9960,2008_005599.jpg,331.0,395.0,106,284,0,trainval
9961,2008_005599.jpg,191.0,339.5,59,212,0,trainval
9962,2008_005600.jpg,297.5,418.0,161,289,17,trainval
9963,2008_005600.jpg,563.0,389.5,374,346,0,trainval
9964,2008_005601.jpg,402.0,252.5,144,68,5,trainval
9965,2008_005601.jpg,339.5,409.5,47,60,7,trainval
9966,2008_005601.jpg,276.5,277.5,53,39,7,trainval
9967,2008_005603.jpg,456.0,258.0,441,207,13,trainval
9968,2008_005608.jpg,686.0,347.0,128,56,6,trainval
9969,2008_005608.jpg,568.0,499.5,112,123,6,trainval
9970,2008_005608.jpg,676.0,489.0,148,144,11,trainval
9971,2008_005608.jpg,71.5,85.0,70,73,19,trainval
9972,2008_005608.jpg,109.0,76.5,64,75,19,trainval
9973,2008_005609.jpg,375.5,433.5,374,432,2,trainval
9974,2008_005609.jpg,228.5,261.5,185,197,0,trainval
9975,2008_005610.jpg,409.5,393.5,99,29,4,trainval
9976,2008_005610.jpg,374.5,343.0,40,79,0,trainval
9977,2008_005611.jpg,500.5,390.5,499,383,1,trainval
9978,2008_005611.jpg,129.5,218.5,68,19,1,trainval
9979,2008_005612.jpg,164.0,334.0,149,64,16,trainval
9980,2008_005612.jpg,287.5,345.5,76,56,16,trainval
